CI,Nombres,"Apellido Paterno","Apellido Materno",Email,Sexo,Colegio,Ciudad,Carrera,"Monto Pago","Metodo Pago","Nro Recibo",Materia,Grupo,"CI Docente","Nombre Docente","Apellido Docente","Profesion Docente","Hora Semanal Docente","Nota P1","Nota P2","Nota P3","Promedio Final","Estado Materia"
10000150,Maria,Gomez,Lopez,maria.gomez.10000150@test.com,F,Marista,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000150,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,0,18,6,24,Reprobado
10000150,Maria,Gomez,Lopez,maria.gomez.10000150@test.com,F,Marista,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000150,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,21,29,18,68,Aprobado
10000150,Maria,Gomez,Lopez,maria.gomez.10000150@test.com,F,Marista,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000150,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,9,31,16,56,Reprobado
10000150,Maria,Gomez,Lopez,maria.gomez.10000150@test.com,F,Marista,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000150,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,0,10,19,29,Reprobado
10000151,Lucia,Torres,Sanchez,lucia.torres.10000151@test.com,F,Uboldi,"La Paz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000151,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,22,30,27,79,Aprobado
10000151,Lucia,Torres,Sanchez,lucia.torres.10000151@test.com,F,Uboldi,"La Paz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000151,FIS100,M003,10500009,Miguel,Perez,Fisico,35,3,29,31,63,Aprobado
10000151,Lucia,Torres,Sanchez,lucia.torres.10000151@test.com,F,Uboldi,"La Paz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000151,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,18,33,25,76,Aprobado
10000151,Lucia,Torres,Sanchez,lucia.torres.10000151@test.com,F,Uboldi,"La Paz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000151,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,2,26,18,46,Reprobado
10000152,Carlos,Gomez,Rodriguez,carlos.gomez.10000152@test.com,M,Uboldi,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000152,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,10,21,18,49,Reprobado
10000152,Carlos,Gomez,Rodriguez,carlos.gomez.10000152@test.com,M,Uboldi,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000152,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,30,24,32,86,Aprobado
10000152,Carlos,Gomez,Rodriguez,carlos.gomez.10000152@test.com,M,Uboldi,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000152,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,24,16,17,57,Reprobado
10000152,Carlos,Gomez,Rodriguez,carlos.gomez.10000152@test.com,M,Uboldi,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000152,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,27,18,12,57,Reprobado
10000153,Lucia,Garcia,Vargas,lucia.garcia.10000153@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000153,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,16,19,2,37,Reprobado
10000153,Lucia,Garcia,Vargas,lucia.garcia.10000153@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000153,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,2,20,0,22,Reprobado
10000153,Lucia,Garcia,Vargas,lucia.garcia.10000153@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000153,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,33,15,25,73,Aprobado
10000153,Lucia,Garcia,Vargas,lucia.garcia.10000153@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000153,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,26,29,21,76,Aprobado
10000154,Roberto,Ramirez,Perez,roberto.ramirez.10000154@test.com,M,Evangelico,Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000154,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,0,24,7,31,Reprobado
10000154,Roberto,Ramirez,Perez,roberto.ramirez.10000154@test.com,M,Evangelico,Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000154,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,9,27,16,52,Reprobado
10000154,Roberto,Ramirez,Perez,roberto.ramirez.10000154@test.com,M,Evangelico,Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000154,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,26,0,22,48,Reprobado
10000154,Roberto,Ramirez,Perez,roberto.ramirez.10000154@test.com,M,Evangelico,Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000154,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,5,10,8,23,Reprobado
10000155,Lucia,Lopez,Vargas,lucia.lopez.10000155@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,PayPal,REC-TEST-10000155,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,4,32,34,70,Aprobado
10000155,Lucia,Lopez,Vargas,lucia.lopez.10000155@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,PayPal,REC-TEST-10000155,FIS100,M003,10500009,Miguel,Perez,Fisico,35,26,7,28,61,Aprobado
10000155,Lucia,Lopez,Vargas,lucia.lopez.10000155@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,PayPal,REC-TEST-10000155,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,12,0,1,13,Reprobado
10000155,Lucia,Lopez,Vargas,lucia.lopez.10000155@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,PayPal,REC-TEST-10000155,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,6,28,13,47,Reprobado
10000156,Diego,Lopez,Torres,diego.lopez.10000156@test.com,M,"Nacional Florida",Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000156,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,14,14,21,49,Reprobado
10000156,Diego,Lopez,Torres,diego.lopez.10000156@test.com,M,"Nacional Florida",Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000156,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,24,11,12,47,Reprobado
10000156,Diego,Lopez,Torres,diego.lopez.10000156@test.com,M,"Nacional Florida",Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000156,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,28,26,14,68,Aprobado
10000156,Diego,Lopez,Torres,diego.lopez.10000156@test.com,M,"Nacional Florida",Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000156,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,20,25,29,74,Aprobado
10000157,Lucia,Garcia,Rodriguez,lucia.garcia.10000157@test.com,F,"Domingo Savio","La Paz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000157,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,30,12,16,58,Reprobado
10000157,Lucia,Garcia,Rodriguez,lucia.garcia.10000157@test.com,F,"Domingo Savio","La Paz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000157,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,25,18,27,70,Aprobado
10000157,Lucia,Garcia,Rodriguez,lucia.garcia.10000157@test.com,F,"Domingo Savio","La Paz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000157,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,23,28,18,69,Aprobado
10000157,Lucia,Garcia,Rodriguez,lucia.garcia.10000157@test.com,F,"Domingo Savio","La Paz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000157,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,20,20,3,43,Reprobado
10000158,Gabriela,Rodriguez,Rojas,gabriela.rodriguez.10000158@test.com,F,"Nacional Florida","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000158,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,24,3,21,48,Reprobado
10000158,Gabriela,Rodriguez,Rojas,gabriela.rodriguez.10000158@test.com,F,"Nacional Florida","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000158,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,23,31,3,57,Reprobado
10000158,Gabriela,Rodriguez,Rojas,gabriela.rodriguez.10000158@test.com,F,"Nacional Florida","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000158,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,29,3,12,44,Reprobado
10000158,Gabriela,Rodriguez,Rojas,gabriela.rodriguez.10000158@test.com,F,"Nacional Florida","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000158,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,31,8,17,56,Reprobado
10000159,Roberto,Sanchez,Rodriguez,roberto.sanchez.10000159@test.com,M,"La Salle",Pando,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000159,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,24,32,25,81,Aprobado
10000159,Roberto,Sanchez,Rodriguez,roberto.sanchez.10000159@test.com,M,"La Salle",Pando,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000159,FIS100,M002,10500005,Jorge,Perez,Fisico,25,31,2,24,57,Reprobado
10000159,Roberto,Sanchez,Rodriguez,roberto.sanchez.10000159@test.com,M,"La Salle",Pando,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000159,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,6,31,9,46,Reprobado
10000159,Roberto,Sanchez,Rodriguez,roberto.sanchez.10000159@test.com,M,"La Salle",Pando,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000159,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,15,21,15,51,Reprobado
10000160,Luis,Fernandez,Garcia,luis.fernandez.10000160@test.com,M,Espana,Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000160,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,4,16,12,32,Reprobado
10000160,Luis,Fernandez,Garcia,luis.fernandez.10000160@test.com,M,Espana,Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000160,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,13,3,21,37,Reprobado
10000160,Luis,Fernandez,Garcia,luis.fernandez.10000160@test.com,M,Espana,Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000160,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,15,24,18,57,Reprobado
10000160,Luis,Fernandez,Garcia,luis.fernandez.10000160@test.com,M,Espana,Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000160,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,6,12,16,34,Reprobado
10000161,Jose,Gomez,Rodriguez,jose.gomez.10000161@test.com,M,Marista,"La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000161,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,15,31,7,53,Reprobado
10000161,Jose,Gomez,Rodriguez,jose.gomez.10000161@test.com,M,Marista,"La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000161,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,2,2,17,21,Reprobado
10000161,Jose,Gomez,Rodriguez,jose.gomez.10000161@test.com,M,Marista,"La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000161,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,25,30,24,79,Aprobado
10000161,Jose,Gomez,Rodriguez,jose.gomez.10000161@test.com,M,Marista,"La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000161,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,14,15,4,33,Reprobado
10000162,Miguel,Perez,Fernandez,miguel.perez.10000162@test.com,M,"Don Bosco",Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000162,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,15,26,9,50,Reprobado
10000162,Miguel,Perez,Fernandez,miguel.perez.10000162@test.com,M,"Don Bosco",Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000162,FIS100,M002,10500005,Jorge,Perez,Fisico,25,14,0,33,47,Reprobado
10000162,Miguel,Perez,Fernandez,miguel.perez.10000162@test.com,M,"Don Bosco",Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000162,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,33,8,4,45,Reprobado
10000162,Miguel,Perez,Fernandez,miguel.perez.10000162@test.com,M,"Don Bosco",Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000162,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,26,6,2,34,Reprobado
10000163,Juan,Torres,Sanchez,juan.torres.10000163@test.com,M,"Nacional Florida",Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000163,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,7,6,15,28,Reprobado
10000163,Juan,Torres,Sanchez,juan.torres.10000163@test.com,M,"Nacional Florida",Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000163,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,17,1,16,34,Reprobado
10000163,Juan,Torres,Sanchez,juan.torres.10000163@test.com,M,"Nacional Florida",Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000163,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,20,27,6,53,Reprobado
10000163,Juan,Torres,Sanchez,juan.torres.10000163@test.com,M,"Nacional Florida",Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000163,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,2,32,17,51,Reprobado
10000164,Juan,Torres,Rodriguez,juan.torres.10000164@test.com,M,Uboldi,Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000164,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,22,31,19,72,Aprobado
10000164,Juan,Torres,Rodriguez,juan.torres.10000164@test.com,M,Uboldi,Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000164,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,2,21,12,35,Reprobado
10000164,Juan,Torres,Rodriguez,juan.torres.10000164@test.com,M,Uboldi,Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000164,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,29,13,31,73,Aprobado
10000164,Juan,Torres,Rodriguez,juan.torres.10000164@test.com,M,Uboldi,Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000164,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,17,2,25,44,Reprobado
10000165,Pedro,Gomez,Rojas,pedro.gomez.10000165@test.com,M,Espana,"La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000165,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,30,0,15,45,Reprobado
10000165,Pedro,Gomez,Rojas,pedro.gomez.10000165@test.com,M,Espana,"La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000165,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,21,10,26,57,Reprobado
10000165,Pedro,Gomez,Rojas,pedro.gomez.10000165@test.com,M,Espana,"La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000165,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,5,28,33,66,Aprobado
10000165,Pedro,Gomez,Rojas,pedro.gomez.10000165@test.com,M,Espana,"La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000165,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,16,19,12,47,Reprobado
10000166,Marta,Vargas,Ramirez,marta.vargas.10000166@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000166,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,18,26,4,48,Reprobado
10000166,Marta,Vargas,Ramirez,marta.vargas.10000166@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000166,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,33,14,0,47,Reprobado
10000166,Marta,Vargas,Ramirez,marta.vargas.10000166@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000166,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,7,23,10,40,Reprobado
10000166,Marta,Vargas,Ramirez,marta.vargas.10000166@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000166,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,19,19,25,63,Aprobado
10000167,Carmen,Ramirez,Gomez,carmen.ramirez.10000167@test.com,F,"La Salle","Santa Cruz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000167,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,24,21,21,66,Aprobado
10000167,Carmen,Ramirez,Gomez,carmen.ramirez.10000167@test.com,F,"La Salle","Santa Cruz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000167,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,1,25,23,49,Reprobado
10000167,Carmen,Ramirez,Gomez,carmen.ramirez.10000167@test.com,F,"La Salle","Santa Cruz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000167,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,14,3,19,36,Reprobado
10000167,Carmen,Ramirez,Gomez,carmen.ramirez.10000167@test.com,F,"La Salle","Santa Cruz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000167,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,9,18,4,31,Reprobado
10000168,Laura,Vargas,Sanchez,laura.vargas.10000168@test.com,F,"Don Bosco","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000168,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,14,11,18,43,Reprobado
10000168,Laura,Vargas,Sanchez,laura.vargas.10000168@test.com,F,"Don Bosco","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000168,FIS100,M002,10500005,Jorge,Perez,Fisico,25,0,17,14,31,Reprobado
10000168,Laura,Vargas,Sanchez,laura.vargas.10000168@test.com,F,"Don Bosco","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000168,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,32,0,9,41,Reprobado
10000168,Laura,Vargas,Sanchez,laura.vargas.10000168@test.com,F,"Don Bosco","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000168,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,12,24,13,49,Reprobado
10000169,Ricardo,Sanchez,Torres,ricardo.sanchez.10000169@test.com,M,"La Salle","Santa Cruz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000169,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,0,19,20,39,Reprobado
10000169,Ricardo,Sanchez,Torres,ricardo.sanchez.10000169@test.com,M,"La Salle","Santa Cruz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000169,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,30,20,12,62,Aprobado
10000169,Ricardo,Sanchez,Torres,ricardo.sanchez.10000169@test.com,M,"La Salle","Santa Cruz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000169,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,8,7,14,29,Reprobado
10000169,Ricardo,Sanchez,Torres,ricardo.sanchez.10000169@test.com,M,"La Salle","Santa Cruz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000169,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,31,18,31,80,Aprobado
10000170,Fernando,Sanchez,Vargas,fernando.sanchez.10000170@test.com,M,"Domingo Savio",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000170,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,32,14,21,67,Aprobado
10000170,Fernando,Sanchez,Vargas,fernando.sanchez.10000170@test.com,M,"Domingo Savio",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000170,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,13,3,12,28,Reprobado
10000170,Fernando,Sanchez,Vargas,fernando.sanchez.10000170@test.com,M,"Domingo Savio",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000170,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,14,0,33,47,Reprobado
10000170,Fernando,Sanchez,Vargas,fernando.sanchez.10000170@test.com,M,"Domingo Savio",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000170,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,29,32,19,80,Aprobado
10000171,Marta,Rojas,Rojas,marta.rojas.10000171@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000171,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,31,5,27,63,Aprobado
10000171,Marta,Rojas,Rojas,marta.rojas.10000171@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000171,FIS100,M002,10500005,Jorge,Perez,Fisico,25,13,20,32,65,Aprobado
10000171,Marta,Rojas,Rojas,marta.rojas.10000171@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000171,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,16,20,3,39,Reprobado
10000171,Marta,Rojas,Rojas,marta.rojas.10000171@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000171,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,10,32,16,58,Reprobado
10000172,Juan,Perez,Vargas,juan.perez.10000172@test.com,M,"La Salle","La Paz","Ingenieria Informatica",700,PayPal,REC-TEST-10000172,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,30,22,16,68,Aprobado
10000172,Juan,Perez,Vargas,juan.perez.10000172@test.com,M,"La Salle","La Paz","Ingenieria Informatica",700,PayPal,REC-TEST-10000172,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,24,0,18,42,Reprobado
10000172,Juan,Perez,Vargas,juan.perez.10000172@test.com,M,"La Salle","La Paz","Ingenieria Informatica",700,PayPal,REC-TEST-10000172,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,8,28,1,37,Reprobado
10000172,Juan,Perez,Vargas,juan.perez.10000172@test.com,M,"La Salle","La Paz","Ingenieria Informatica",700,PayPal,REC-TEST-10000172,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,33,0,13,46,Reprobado
10000173,Maria,Garcia,Lopez,maria.garcia.10000173@test.com,F,"Nacional Florida","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000173,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,17,10,28,55,Reprobado
10000173,Maria,Garcia,Lopez,maria.garcia.10000173@test.com,F,"Nacional Florida","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000173,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,31,6,34,71,Aprobado
10000173,Maria,Garcia,Lopez,maria.garcia.10000173@test.com,F,"Nacional Florida","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000173,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,13,19,17,49,Reprobado
10000173,Maria,Garcia,Lopez,maria.garcia.10000173@test.com,F,"Nacional Florida","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000173,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,33,14,19,66,Aprobado
10000174,Elena,Fernandez,Lopez,elena.fernandez.10000174@test.com,F,"Nacional Florida","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000174,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,8,26,7,41,Reprobado
10000174,Elena,Fernandez,Lopez,elena.fernandez.10000174@test.com,F,"Nacional Florida","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000174,FIS100,M003,10500009,Miguel,Perez,Fisico,35,7,30,28,65,Aprobado
10000174,Elena,Fernandez,Lopez,elena.fernandez.10000174@test.com,F,"Nacional Florida","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000174,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,13,23,32,68,Aprobado
10000174,Elena,Fernandez,Lopez,elena.fernandez.10000174@test.com,F,"Nacional Florida","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000174,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,8,8,0,16,Reprobado
10000175,Miguel,Ramirez,Rodriguez,miguel.ramirez.10000175@test.com,M,Espana,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000175,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,22,24,21,67,Aprobado
10000175,Miguel,Ramirez,Rodriguez,miguel.ramirez.10000175@test.com,M,Espana,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000175,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,1,8,32,41,Reprobado
10000175,Miguel,Ramirez,Rodriguez,miguel.ramirez.10000175@test.com,M,Espana,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000175,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,33,28,6,67,Aprobado
