CI,Nombres,"Apellido Paterno","Apellido Materno",Email,Sexo,Colegio,Ciudad,Carrera,"Monto Pago","Metodo Pago","Nro Recibo",Materia,Grupo,"CI Docente","Nombre Docente","Apellido Docente","Profesion Docente","Hora Semanal Docente","Nota P1","Nota P2","Nota P3","Promedio Final","Estado Materia"
11000077,Paula,Ramirez,Ramirez,paula.ramirez.11000077@test.com,F,Marista,Oruro,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000077,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,10,32,12,54,Reprobado
11000077,Paula,Ramirez,Ramirez,paula.ramirez.11000077@test.com,F,Marista,Oruro,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000077,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,23,15,19,57,Reprobado
11000078,Maria,Perez,Ramirez,maria.perez.11000078@test.com,F,Espana,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000078,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,7,23,11,41,Reprobado
11000078,Maria,Perez,Ramirez,maria.perez.11000078@test.com,F,Espana,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000078,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,10,31,13,54,Reprobado
11000078,Maria,Perez,Ramirez,maria.perez.11000078@test.com,F,Espana,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000078,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,12,8,20,40,Reprobado
11000078,Maria,Perez,Ramirez,maria.perez.11000078@test.com,F,Espana,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000078,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,1,25,26,52,Reprobado
11000079,Marta,Martinez,Rojas,marta.martinez.11000079@test.com,F,Uboldi,Sucre,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000079,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,23,15,8,46,Reprobado
11000079,Marta,Martinez,Rojas,marta.martinez.11000079@test.com,F,Uboldi,Sucre,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000079,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,30,3,25,58,Reprobado
11000079,Marta,Martinez,Rojas,marta.martinez.11000079@test.com,F,Uboldi,Sucre,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000079,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,24,1,6,31,Reprobado
11000079,Marta,Martinez,Rojas,marta.martinez.11000079@test.com,F,Uboldi,Sucre,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000079,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,24,18,34,76,Aprobado
11000080,Juan,Fernandez,Garcia,juan.fernandez.11000080@test.com,M,"Don Bosco","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000080,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,19,10,4,33,Reprobado
11000080,Juan,Fernandez,Garcia,juan.fernandez.11000080@test.com,M,"Don Bosco","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000080,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,1,32,13,46,Reprobado
11000080,Juan,Fernandez,Garcia,juan.fernandez.11000080@test.com,M,"Don Bosco","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000080,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,5,4,20,29,Reprobado
11000080,Juan,Fernandez,Garcia,juan.fernandez.11000080@test.com,M,"Don Bosco","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000080,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,12,8,11,31,Reprobado
11000081,Daniela,Martinez,Fernandez,daniela.martinez.11000081@test.com,F,Evangelico,Oruro,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000081,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,29,22,32,83,Aprobado
11000081,Daniela,Martinez,Fernandez,daniela.martinez.11000081@test.com,F,Evangelico,Oruro,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000081,FIS100,M002,11500005,Diego,Lopez,Fisico,25,13,5,9,27,Reprobado
11000081,Daniela,Martinez,Fernandez,daniela.martinez.11000081@test.com,F,Evangelico,Oruro,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000081,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,28,22,34,84,Aprobado
11000081,Daniela,Martinez,Fernandez,daniela.martinez.11000081@test.com,F,Evangelico,Oruro,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000081,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,24,27,21,72,Aprobado
11000082,Laura,Sanchez,Ramirez,laura.sanchez.11000082@test.com,F,"Domingo Savio",Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000082,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,23,31,21,75,Aprobado
11000082,Laura,Sanchez,Ramirez,laura.sanchez.11000082@test.com,F,"Domingo Savio",Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000082,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,22,5,17,44,Reprobado
11000082,Laura,Sanchez,Ramirez,laura.sanchez.11000082@test.com,F,"Domingo Savio",Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000082,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,26,25,22,73,Aprobado
11000082,Laura,Sanchez,Ramirez,laura.sanchez.11000082@test.com,F,"Domingo Savio",Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000082,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,11,8,32,51,Reprobado
11000083,Andres,Gomez,Garcia,andres.gomez.11000083@test.com,M,"Nacional Florida",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000083,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,15,14,1,30,Reprobado
11000083,Andres,Gomez,Garcia,andres.gomez.11000083@test.com,M,"Nacional Florida",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000083,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,16,27,15,58,Reprobado
11000083,Andres,Gomez,Garcia,andres.gomez.11000083@test.com,M,"Nacional Florida",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000083,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,15,3,24,42,Reprobado
11000083,Andres,Gomez,Garcia,andres.gomez.11000083@test.com,M,"Nacional Florida",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000083,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,13,11,26,50,Reprobado
11000084,Ana,Rojas,Sanchez,ana.rojas.11000084@test.com,F,"La Salle",Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000084,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,2,19,16,37,Reprobado
11000084,Ana,Rojas,Sanchez,ana.rojas.11000084@test.com,F,"La Salle",Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000084,FIS100,M001,11500001,Elena,Rojas,Fisico,11,18,12,17,47,Reprobado
11000084,Ana,Rojas,Sanchez,ana.rojas.11000084@test.com,F,"La Salle",Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000084,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,6,32,21,59,Reprobado
11000084,Ana,Rojas,Sanchez,ana.rojas.11000084@test.com,F,"La Salle",Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000084,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,5,4,11,20,Reprobado
11000085,Ricardo,Ramirez,Garcia,ricardo.ramirez.11000085@test.com,M,Marista,Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000085,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,24,9,27,60,Aprobado
11000085,Ricardo,Ramirez,Garcia,ricardo.ramirez.11000085@test.com,M,Marista,Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000085,FIS100,M002,11500005,Diego,Lopez,Fisico,25,20,29,10,59,Reprobado
11000085,Ricardo,Ramirez,Garcia,ricardo.ramirez.11000085@test.com,M,Marista,Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000085,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,8,5,15,28,Reprobado
11000085,Ricardo,Ramirez,Garcia,ricardo.ramirez.11000085@test.com,M,Marista,Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000085,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,21,20,9,50,Reprobado
11000086,Elena,Rodriguez,Rodriguez,elena.rodriguez.11000086@test.com,F,Marista,Oruro,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000086,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,15,26,17,58,Reprobado
11000086,Elena,Rodriguez,Rodriguez,elena.rodriguez.11000086@test.com,F,Marista,Oruro,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000086,FIS100,M001,11500001,Elena,Rojas,Fisico,11,9,7,34,50,Reprobado
11000086,Elena,Rodriguez,Rodriguez,elena.rodriguez.11000086@test.com,F,Marista,Oruro,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000086,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,23,29,0,52,Reprobado
11000086,Elena,Rodriguez,Rodriguez,elena.rodriguez.11000086@test.com,F,Marista,Oruro,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000086,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,10,17,28,55,Reprobado
11000087,Jorge,Vargas,Sanchez,jorge.vargas.11000087@test.com,M,"Don Bosco",Oruro,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000087,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,19,31,29,79,Aprobado
11000087,Jorge,Vargas,Sanchez,jorge.vargas.11000087@test.com,M,"Don Bosco",Oruro,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000087,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,13,6,8,27,Reprobado
11000087,Jorge,Vargas,Sanchez,jorge.vargas.11000087@test.com,M,"Don Bosco",Oruro,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000087,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,6,24,24,54,Reprobado
11000087,Jorge,Vargas,Sanchez,jorge.vargas.11000087@test.com,M,"Don Bosco",Oruro,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000087,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,14,20,15,49,Reprobado
11000088,Juan,Sanchez,Rojas,juan.sanchez.11000088@test.com,M,"Don Bosco",Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000088,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,27,22,32,81,Aprobado
11000088,Juan,Sanchez,Rojas,juan.sanchez.11000088@test.com,M,"Don Bosco",Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000088,FIS100,M002,11500005,Diego,Lopez,Fisico,25,23,26,32,81,Aprobado
11000088,Juan,Sanchez,Rojas,juan.sanchez.11000088@test.com,M,"Don Bosco",Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000088,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,31,32,30,93,Aprobado
11000088,Juan,Sanchez,Rojas,juan.sanchez.11000088@test.com,M,"Don Bosco",Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000088,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,14,22,19,55,Reprobado
11000089,Andres,Sanchez,Gomez,andres.sanchez.11000089@test.com,M,Marista,Pando,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000089,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,0,32,1,33,Reprobado
11000089,Andres,Sanchez,Gomez,andres.sanchez.11000089@test.com,M,Marista,Pando,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000089,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,10,5,20,35,Reprobado
11000089,Andres,Sanchez,Gomez,andres.sanchez.11000089@test.com,M,Marista,Pando,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000089,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,29,12,29,70,Aprobado
11000089,Andres,Sanchez,Gomez,andres.sanchez.11000089@test.com,M,Marista,Pando,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000089,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,18,4,24,46,Reprobado
11000090,Ana,Sanchez,Torres,ana.sanchez.11000090@test.com,F,Uboldi,Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-11000090,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,16,27,25,68,Aprobado
11000090,Ana,Sanchez,Torres,ana.sanchez.11000090@test.com,F,Uboldi,Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-11000090,FIS100,M001,11500001,Elena,Rojas,Fisico,11,12,2,25,39,Reprobado
11000090,Ana,Sanchez,Torres,ana.sanchez.11000090@test.com,F,Uboldi,Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-11000090,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,33,25,0,58,Reprobado
11000090,Ana,Sanchez,Torres,ana.sanchez.11000090@test.com,F,Uboldi,Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-11000090,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,3,5,29,37,Reprobado
11000091,Lucia,Rojas,Perez,lucia.rojas.11000091@test.com,F,"Domingo Savio",Tarija,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000091,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,28,23,23,74,Aprobado
11000091,Lucia,Rojas,Perez,lucia.rojas.11000091@test.com,F,"Domingo Savio",Tarija,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000091,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,13,17,4,34,Reprobado
11000091,Lucia,Rojas,Perez,lucia.rojas.11000091@test.com,F,"Domingo Savio",Tarija,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000091,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,2,18,10,30,Reprobado
11000091,Lucia,Rojas,Perez,lucia.rojas.11000091@test.com,F,"Domingo Savio",Tarija,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000091,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,10,28,20,58,Reprobado
11000092,Lucia,Perez,Ramirez,lucia.perez.11000092@test.com,F,Espana,Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000092,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,2,11,26,39,Reprobado
11000092,Lucia,Perez,Ramirez,lucia.perez.11000092@test.com,F,Espana,Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000092,FIS100,M002,11500005,Diego,Lopez,Fisico,25,0,12,5,17,Reprobado
11000092,Lucia,Perez,Ramirez,lucia.perez.11000092@test.com,F,Espana,Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000092,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,26,19,31,76,Aprobado
11000092,Lucia,Perez,Ramirez,lucia.perez.11000092@test.com,F,Espana,Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000092,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,13,28,2,43,Reprobado
11000093,Gabriela,Torres,Sanchez,gabriela.torres.11000093@test.com,F,"Don Bosco",Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-11000093,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,9,23,15,47,Reprobado
11000093,Gabriela,Torres,Sanchez,gabriela.torres.11000093@test.com,F,"Don Bosco",Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-11000093,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,32,18,32,82,Aprobado
11000093,Gabriela,Torres,Sanchez,gabriela.torres.11000093@test.com,F,"Don Bosco",Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-11000093,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,4,15,9,28,Reprobado
11000093,Gabriela,Torres,Sanchez,gabriela.torres.11000093@test.com,F,"Don Bosco",Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-11000093,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,2,21,22,45,Reprobado
11000094,Maria,Lopez,Ramirez,maria.lopez.11000094@test.com,F,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000094,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,32,30,32,94,Aprobado
11000094,Maria,Lopez,Ramirez,maria.lopez.11000094@test.com,F,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000094,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,7,9,24,40,Reprobado
11000094,Maria,Lopez,Ramirez,maria.lopez.11000094@test.com,F,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000094,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,24,12,16,52,Reprobado
11000094,Maria,Lopez,Ramirez,maria.lopez.11000094@test.com,F,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000094,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,18,18,22,58,Reprobado
11000095,Pedro,Lopez,Garcia,pedro.lopez.11000095@test.com,M,Evangelico,"La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000095,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,19,3,25,47,Reprobado
11000095,Pedro,Lopez,Garcia,pedro.lopez.11000095@test.com,M,Evangelico,"La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000095,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,28,20,8,56,Reprobado
11000095,Pedro,Lopez,Garcia,pedro.lopez.11000095@test.com,M,Evangelico,"La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000095,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,33,9,13,55,Reprobado
11000095,Pedro,Lopez,Garcia,pedro.lopez.11000095@test.com,M,Evangelico,"La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000095,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,8,27,13,48,Reprobado
11000096,Valeria,Rojas,Ramirez,valeria.rojas.11000096@test.com,F,Evangelico,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000096,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,3,29,32,64,Aprobado
11000096,Valeria,Rojas,Ramirez,valeria.rojas.11000096@test.com,F,Evangelico,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000096,FIS100,M001,11500001,Elena,Rojas,Fisico,11,24,5,8,37,Reprobado
11000096,Valeria,Rojas,Ramirez,valeria.rojas.11000096@test.com,F,Evangelico,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000096,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,22,33,2,57,Reprobado
11000096,Valeria,Rojas,Ramirez,valeria.rojas.11000096@test.com,F,Evangelico,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000096,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,17,6,26,49,Reprobado
11000097,Ana,Sanchez,Fernandez,ana.sanchez.11000097@test.com,F,"Domingo Savio",Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000097,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,27,22,4,53,Reprobado
11000097,Ana,Sanchez,Fernandez,ana.sanchez.11000097@test.com,F,"Domingo Savio",Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000097,FIS100,M001,11500001,Elena,Rojas,Fisico,11,27,29,5,61,Aprobado
11000097,Ana,Sanchez,Fernandez,ana.sanchez.11000097@test.com,F,"Domingo Savio",Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000097,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,33,2,26,61,Aprobado
11000097,Ana,Sanchez,Fernandez,ana.sanchez.11000097@test.com,F,"Domingo Savio",Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000097,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,31,24,30,85,Aprobado
11000098,Carlos,Gomez,Fernandez,carlos.gomez.11000098@test.com,M,"Domingo Savio",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000098,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,25,21,15,61,Aprobado
11000098,Carlos,Gomez,Fernandez,carlos.gomez.11000098@test.com,M,"Domingo Savio",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000098,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,19,28,25,72,Aprobado
11000098,Carlos,Gomez,Fernandez,carlos.gomez.11000098@test.com,M,"Domingo Savio",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000098,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,12,23,12,47,Reprobado
11000098,Carlos,Gomez,Fernandez,carlos.gomez.11000098@test.com,M,"Domingo Savio",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000098,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,4,32,34,70,Aprobado
11000099,Jose,Rojas,Lopez,jose.rojas.11000099@test.com,M,"Nacional Florida","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000099,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,8,11,4,23,Reprobado
11000099,Jose,Rojas,Lopez,jose.rojas.11000099@test.com,M,"Nacional Florida","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000099,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,24,9,11,44,Reprobado
11000099,Jose,Rojas,Lopez,jose.rojas.11000099@test.com,M,"Nacional Florida","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000099,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,1,18,2,21,Reprobado
11000099,Jose,Rojas,Lopez,jose.rojas.11000099@test.com,M,"Nacional Florida","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000099,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,15,27,6,48,Reprobado
11000100,Carmen,Rodriguez,Torres,carmen.rodriguez.11000100@test.com,F,"Domingo Savio",Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000100,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,1,3,11,15,Reprobado
11000100,Carmen,Rodriguez,Torres,carmen.rodriguez.11000100@test.com,F,"Domingo Savio",Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000100,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,0,15,18,33,Reprobado
11000100,Carmen,Rodriguez,Torres,carmen.rodriguez.11000100@test.com,F,"Domingo Savio",Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000100,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,10,25,4,39,Reprobado
11000100,Carmen,Rodriguez,Torres,carmen.rodriguez.11000100@test.com,F,"Domingo Savio",Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000100,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,24,23,9,56,Reprobado
11000101,Fernando,Rojas,Torres,fernando.rojas.11000101@test.com,M,"Nacional Florida",Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000101,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,8,6,27,41,Reprobado
11000101,Fernando,Rojas,Torres,fernando.rojas.11000101@test.com,M,"Nacional Florida",Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000101,FIS100,M002,11500005,Diego,Lopez,Fisico,25,27,7,22,56,Reprobado
11000101,Fernando,Rojas,Torres,fernando.rojas.11000101@test.com,M,"Nacional Florida",Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000101,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,19,12,14,45,Reprobado
11000101,Fernando,Rojas,Torres,fernando.rojas.11000101@test.com,M,"Nacional Florida",Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000101,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,3,27,7,37,Reprobado
11000102,Lucia,Vargas,Vargas,lucia.vargas.11000102@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000102,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,11,17,5,33,Reprobado
11000102,Lucia,Vargas,Vargas,lucia.vargas.11000102@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000102,FIS100,M001,11500001,Elena,Rojas,Fisico,11,1,17,30,48,Reprobado
11000102,Lucia,Vargas,Vargas,lucia.vargas.11000102@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000102,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,10,8,9,27,Reprobado
11000102,Lucia,Vargas,Vargas,lucia.vargas.11000102@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000102,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,28,22,27,77,Aprobado
